88,13585.93,39565.40,6.289604245187074e-06,6.706797378727825e-06 good
89,13635.93,39565.40,6.659107548986435e-06,7.021948035419349e-06 good
90,13685.93,39565.40,6.483526670498993e-06,6.776934518527694e-06 good
91,13735.94,39565.40,5.978910711301984e-06,6.386816577301903e-06 good
92,13785.94,39565.40,6.483484024051691e-06,6.9115573230234055e-06 good
93,13835.93,39565.40,5.4654485753959065e-06,6.1435882354984015e-06 good
94,12335.93,39765.40,7.12963776476791e-06,7.5336856623634214e-06 good
95,12385.93,39765.40,7.191088282248918e-06,7.629428206546787e-06 good
96,12435.93,39765.40,7.195176115038092e-06,7.673737645726006e-06 good
97,12485.93,39765.40,7.07707860707297e-06,7.486542968103508e-06 good
98,12535.93,39765.40,7.186432962450237e-06,7.6235640896600096e-06 good
99,12585.93,39765.40,6.561882045982351e-06,6.991573814382838e-06 good
100,12635.94,39765.40,7.046035850479134e-06,7.634542666522355e-06 good
101,12685.94,39765.40,7.499383672483217e-06,7.893110962130476e-06 good
102,12735.93,39765.40,7.857493307348336e-06,8.104081000147706e-06 good
103,12785.93,39765.40,7.174780419737302e-06,7.496864062313667e-06 good
104,12835.93,39765.40,7.307860743839648e-06,7.628219008690484e-06 good
105,12885.93,39765.40,7.180362341085916e-06,7.5756243005085726e-06 good
106,12935.93,39765.40,7.079405674968575e-06,7.418416031897767e-06 good
107,12985.93,39765.40,7.246075652843545e-06,7.533804377779794e-06 good
108,13035.93,39765.40,6.3722632038104475e-06,6.719571511613125e-06 good
109,13085.93,39765.40,6.762582797347567e-06,7.296414013227089e-06 good
110,13135.93,39765.40,6.324045838911085e-06,6.716854864708479e-06 good
111,13185.94,39765.40,7.137170264116117e-06,7.555453738087234e-06 good
112,13235.94,39765.40,6.763675146070685e-06,7.056776405651247e-06 good
113,13285.93,39765.40,6.654842935797289e-06,7.0047442694947185e-06 good
114,13335.93,39765.40,6.3840228859423675e-06,6.787928638123686e-06 good
115,13385.93,39765.40,6.958786203878266e-06,7.3015891562813875e-06 good
116,13435.93,39765.40,6.7743155475610164e-06,7.044428147717511e-06 good
117,13485.93,39765.40,6.254736063177824e-06,6.624323253041163e-06 good
118,13535.93,39765.40,6.859671974074021e-06,7.237997077763559e-06 good
119,13585.93,39765.40,6.581240303522941e-06,6.8569439515960565e-06 good
120,13635.93,39765.40,6.740285565882429e-06,7.010944471616387e-06 good
121,13685.93,39765.40,6.619935004935533e-06,6.8968988916160245e-06 good
122,13735.94,39765.40,6.545379056818569e-06,6.841180539643281e-06 good
123,13785.94,39765.40,6.2917460806635535e-06,6.635718059783225e-06 good
124,13835.93,39765.40,6.4436896406232955e-06,6.818864542489479e-06 good
125,12335.93,39965.40,7.259190622373361e-06,7.692548757807112e-06 good
126,12385.93,39965.40,7.17673145708287e-06,7.564367958579903e-06 good
127,12435.93,39965.40,7.5053887769533425e-06,7.910772527474803e-06 good
128,12485.93,39965.40,6.6800021669134226e-06,7.089537283409888e-06 good
129,12535.93,39965.40,7.123648763019995e-06,7.683030959506766e-06 good
130,12585.93,39965.40,6.92590028862429e-06,7.374326951569095e-06 good
131,12635.94,39965.40,7.126628302481269e-06,7.610181350335055e-06 good
132,12685.94,39965.40,7.394776692756478e-06,7.784717700101184e-06 good
133,12735.93,39965.40,7.125676639142033e-06,7.435579812737878e-06 good
134,12785.93,39965.40,5.4480959306546555e-06,5.867588579151032e-06 good
135,12835.93,39965.40,7.137603892114165e-06,8.041541109415132e-06 good
136,12885.93,39965.40,7.110154971226038e-06,7.467451277834669e-06 good
137,12935.93,39965.40,6.9704213171381125e-06,7.3148506718451326e-06 good
138,12985.93,39965.40,6.388067505967383e-06,6.8706047085638025e-06 good
139,13035.93,39965.40,7.0771606043722596e-06,7.480470592591842e-06 good
140,13085.93,39965.40,7.078030565692695e-06,7.334009058789161e-06 good
141,13135.93,39965.40,6.367140525238192e-06,6.737355405047884e-06 good
142,13185.94,39965.40,7.040702669958777e-06,7.4154385637546e-06 good
143,13235.94,39965.40,6.680949347725694e-06,6.962344566059394e-06 good
144,13285.93,39965.40,6.888449258040724e-06,7.158882747044527e-06 good
145,13335.93,39965.40,6.6236223819821095e-06,6.9462829507154905e-06 good
146,13385.93,39965.40,6.644787872724112e-06,6.958190884802866e-06 good
147,13435.93,39965.40,6.742154612622278e-06,6.9946693702810885e-06 good
148,13485.93,39965.40,6.148321766852201e-06,6.5136420440943114e-06 good
149,13535.93,39965.40,6.454543790896642e-06,6.91478754782004e-06 good
150,13585.93,39965.40,6.153529115237462e-06,6.5506514854592646e-06 good
151,13635.93,39965.40,6.436592018174105e-06,6.819289321243253e-06 good
152,13685.93,39965.40,6.475899413064579e-06,6.7693100154082844e-06 good
153,13735.94,39965.40,5.587000750562296e-06,5.984854534280155e-06 good
154,13785.94,39965.40,6.7323375368259364e-06,7.21575420160413e-06 good
155,13835.93,39965.40,5.955629935250355e-06,6.338335163435375e-06 good
156,12335.93,40165.40,7.640633673600474e-06,8.117551578518422e-06 good
157,12385.93,40165.40,7.316003661879116e-06,7.613159693519528e-06 good
158,12435.93,40165.40,7.466974091273414e-06,7.831594762200234e-06 good
159,12485.93,40165.40,6.894133864882136e-06,7.291898488038358e-06 good
160,12535.93,40165.40,5.3651095765287464e-06,5.939857274468176e-06 good
161,12585.93,40165.40,4.917921277617663e-06,6.139825751185806e-06 bad
162,12635.94,40165.40,7.634592153987464e-06,8.025833303336658e-06 good
163,12685.94,40165.40,5.714660526857564e-06,6.208048449904551e-06 good
164,12735.93,40165.40,5.386257981997515e-06,6.4609346011554796e-06 bad
165,12785.93,40165.40,7.389070521349735e-06,7.716604160082131e-06 good
166,12835.93,40165.40,6.937249645888204e-06,7.312879398459824e-06 good
167,12885.93,40165.40,7.552864944917432e-06,7.912412786258576e-06 good
168,12935.93,40165.40,6.664656064449917e-06,7.0098279426655e-06 good
169,12985.93,40165.40,6.808774106167065e-06,7.246189266563409e-06 good
170,13035.93,40165.40,6.83608384181869e-06,7.230159317785214e-06 good
171,13085.93,40165.40,6.6160604901269445e-06,7.032815131182487e-06 good
172,13135.93,40165.40,6.3182973457300155e-06,6.748228267355857e-06 good
173,13185.94,40165.40,6.290237579355295e-06,6.778771417560191e-06 good
174,13235.94,40165.40,6.7184899436107935e-06,7.158657742378181e-06 good
175,13285.93,40165.40,6.958584741815928e-06,7.216630112543375e-06 good
176,13335.93,40165.40,6.140648815471605e-06,6.47474038329477e-06 good
177,13385.93,40165.40,6.534533919488993e-06,6.96561635243478e-06 good
178,13435.93,40165.40,6.59036968041188e-06,6.8782018184985705e-06 good
179,13485.93,40165.40,6.626805491342131e-06,6.908060026887938e-06 good
180,13535.93,40165.40,6.553248176262044e-06,6.901342664263398e-06 good
181,13585.93,40165.40,6.417528029313495e-06,6.734937262079275e-06 good
182,13635.93,40165.40,6.011417473610897e-06,6.423386699057044e-06 good
183,13685.93,40165.40,6.318997876586395e-06,6.731877037649902e-06 good
184,13735.94,40165.40,5.574725234071981e-06,6.087835221332438e-06 good
185,13785.94,40165.40,6.5398076502655855e-06,7.110165914764961e-06 good
186,13835.93,40165.40,6.356665322878208e-06,6.687462210379708e-06 good
187,12335.93,40365.40,7.127817833292305e-06,7.452437123938475e-06 good
188,12385.93,40365.40,5.0804902877868275e-06,5.441908081187764e-06 bad
189,12435.93,40365.40,5.49409290645301e-06,5.778229556997285e-06 bad
190,12485.93,40365.40,4.968541902525305e-06,5.1312655403935606e-06 bad
191,12535.93,40365.40,5.020225955087042e-06,5.156930974596148e-06 bad
192,12585.93,40365.40,4.438114361216065e-06,4.171612058910709e-06 bad
193,12635.94,40365.40,4.056507039521191e-06,3.520214464913015e-06 bad
194,12685.94,40365.40,5.2016470623331424e-06,5.361696755215248e-06 bad
195,12735.93,40365.40,4.8710071472156286e-06,4.949462815073969e-06 bad
196,12785.93,40365.40,4.835807417918258e-06,4.909694008106595e-06 bad
197,12835.93,40365.40,5.13678107923138e-06,5.344779983484084e-06 bad
198,12885.93,40365.40,6.1281878698535085e-06,6.5436345641241224e-06 good
199,12935.93,40365.40,6.606536229207226e-06,7.282459803055993e-06 good
200,12985.93,40365.40,6.210240950342083e-06,6.86041336707304e-06 good
201,13035.93,40365.40,6.76901125132498e-06,7.4913773022655745e-06 good
202,13085.93,40365.40,6.3770439929580675e-06,6.8231242360761036e-06 good
203,13135.93,40365.40,6.413986541269375e-06,6.895896474029603e-06 good
204,13185.94,40365.40,6.390944615931728e-06,6.828977342633801e-06 good
205,13235.94,40365.40,6.410276902589055e-06,6.882817775805306e-06 good
206,13285.93,40365.40,6.251005970646965e-06,6.723639995557506e-06 good
207,13335.93,40365.40,6.298930014058302e-06,6.735634941820693e-06 good
208,13385.93,40365.40,6.6260011034687786e-06,7.064801037612039e-06 good
209,13435.93,40365.40,6.050770331077396e-06,6.380477490683766e-06 good
210,13485.93,40365.40,6.884621518571423e-06,7.215113983167057e-06 good
211,13535.93,40365.40,6.345552621302158e-06,6.707867403255015e-06 good
212,13585.93,40365.40,6.425645480343458e-06,6.795216696165973e-06 good
213,13635.93,40365.40,6.029339666567182e-06,6.3719363929485336e-06 good
214,13685.93,40365.40,5.811570149635885e-06,6.381739725996801e-06 good
215,13735.94,40365.40,6.076052585170381e-06,6.664838742985018e-06 good
216,13785.94,40365.40,6.6922510394694115e-06,7.073372918104872e-06 good
217,13835.93,40365.40,6.015060679995965e-06,6.4976143599079934e-06 good
218,12335.93,40565.40,3.671388686924675e-06,2.950049199031768e-06 bad
219,12385.93,40565.40,4.27021666238004e-06,3.836023017558011e-06 bad
220,12435.93,40565.40,3.471455082982993e-06,2.2060523505750063e-06 bad
221,12485.93,40565.40,4.117199112837415e-06,3.554992106112465e-06 bad
222,12535.93,40565.40,3.929786954762418e-06,3.2569949319111494e-06 bad
223,12585.93,40565.40,1.6885614136472404e-06,-7.717699911594049e-07 bad
224,12635.94,40565.40,3.6127662401091363e-06,2.4284436671868606e-06 bad
225,12685.94,40565.40,4.198096732147579e-06,3.830407125949822e-06 bad
226,12735.93,40565.40,3.819366097805644e-06,3.0080945924296747e-06 bad
227,12785.93,40565.40,3.132719149089916e-06,1.1311470227566238e-06 bad
228,12835.93,40565.40,3.5826516952144736e-06,2.5348276257768842e-06 bad
229,12885.93,40565.40,4.4284683570803296e-06,4.2305147137234575e-06 bad
230,12935.93,40565.40,4.796640381288596e-06,4.856543293104822e-06 bad
231,12985.93,40565.40,6.822738091547906e-06,7.154015672198729e-06 good
232,13035.93,40565.40,7.008228035701228e-06,7.4382025112232056e-06 good
233,13085.93,40565.40,7.066151604432987e-06,7.418706511943479e-06 good
234,13135.93,40565.40,7.083971784775278e-06,7.348737618363675e-06 good
235,13185.94,40565.40,6.1069504956572804e-06,6.488241493128752e-06 good
236,13235.94,40565.40,6.854159187803839e-06,7.302731225580967e-06 good
237,13285.93,40565.40,7.053628426618939e-06,7.320688263784369e-06 good
238,13335.93,40565.40,6.520143072547683e-06,6.790594833209799e-06 good
239,13385.93,40565.40,6.3635798018075e-06,6.7824948392200315e-06 good
240,13435.93,40565.40,6.145739103829543e-06,6.55779359781371e-06 good
241,13485.93,40565.40,7.10881570495108e-06,7.4639723946092476e-06 good
242,13535.93,40565.40,6.573901935805517e-06,6.877000714029698e-06 good
243,13585.93,40565.40,6.19739854155775e-06,6.5940418039941905e-06 good
244,13635.93,40565.40,6.168969572587777e-06,6.604365699036761e-06 good
245,13685.93,40565.40,6.560642629987221e-06,7.096219345544313e-06 good
246,13735.94,40565.40,6.102110314654428e-06,6.477615188243271e-06 good
247,13785.94,40565.40,6.837927892764558e-06,7.154693026098165e-06 good
248,13835.93,40565.40,6.6335923050256565e-06,7.043376982767514e-06 good
249,12335.93,40765.40,2.5579560940252844e-06,2.780806256740055e-07 bad
250,12385.93,40765.40,2.8633892986112193e-06,1.5944303235108043e-07 bad
251,12435.93,40765.40,3.1644813652162755e-06,9.626259257156046e-07 bad
252,12485.93,40765.40,2.8123842754684763e-06,1.8729079928227986e-07 bad
253,12535.93,40765.40,3.016792026228191e-06,-7.909665693549939e-08 bad
254,12585.93,40765.40,2.6428581673482526e-06,-6.042937576190471e-07 bad
255,12635.94,40765.40,2.791046498850405e-06,-1.183959603266881e-06 bad
256,12685.94,40765.40,2.9806907622726924e-06,9.500438209196995e-07 bad
257,12735.93,40765.40,2.8229377854562097e-06,-7.757108162353212e-07 bad
258,12785.93,40765.40,3.0866967003400023e-06,4.3541512950393884e-07 bad
259,12835.93,40765.40,3.1391716424679465e-06,8.566523109429388e-07 bad
260,12885.93,40765.40,2.910226757629855e-06,2.934553522918373e-07 bad
261,12935.93,40765.40,3.5291867544876234e-06,2.453109778507691e-06 bad
262,12985.93,40765.40,4.389086988718396e-06,4.19230584571433e-06 bad
263,13035.93,40765.40,7.1604287075504614e-06,7.44740592620959e-06 good
264,13085.93,40765.40,6.35703903984848e-06,6.7470001325591425e-06 good
265,13135.93,40765.40,6.755920621762059e-06,7.269859801730893e-06 good
266,13185.94,40765.40,6.276827647930826e-06,6.679241642099453e-06 good
267,13235.94,40765.40,6.9722806926501935e-06,7.365345249024258e-06 good
268,13285.93,40765.40,6.82614876202596e-06,7.144346208988464e-06 good
269,13335.93,40765.40,6.19247282249201e-06,6.551109319066539e-06 good
270,13385.93,40765.40,6.807518710894458e-06,7.157983985171165e-06 good
271,13435.93,40765.40,6.573108701729855e-06,6.910542725511162e-06 good
272,13485.93,40765.40,6.387737498696434e-06,6.944721110282552e-06 good
273,13535.93,40765.40,6.23445366690916e-06,6.515610105957793e-06 good
274,13585.93,40765.40,6.513662275396954e-06,6.817006578509364e-06 good
275,13635.93,40765.40,5.9603228083502e-06,6.381924191899148e-06 good
276,13685.93,40765.40,6.472399971263793e-06,7.027658111502041e-06 good
277,13735.94,40765.40,6.043538591163231e-06,6.401658166143845e-06 good
278,13785.94,40765.40,6.644391456393213e-06,7.043340869724581e-06 good
279,13835.93,40765.40,4.880323991960674e-06,5.809731349004084e-06 good
